sample,re,im,,,,,
4497,11027,0,,,,,
4498,13120,0,,,,,
4499,12761,0,,,,,
4500,9775,0,,,,,
4501,5324,0,,,,,
4502,1596,0,,,,,
4503,-167,0,,,,,
4504,-270,0,,,,,
4505,-221,0,,,,,
4506,-800,0,,,,,
4507,-808,0,,,,,
4508,-518,0,,,,,
4509,-87,0,,,,,
4510,374,0,,,,,
4511,-862,0,,,,,
4512,-4714,0,,,,,
4513,-9472,0,,,,,
4514,-13354,0,,,,,
4515,-16057,0,,,,,
4516,-17544,0,,,,,
4517,-18485,0,,,,,
4518,-18836,0,,,,,
4519,-17842,0,,,,,
4520,-15098,0,,,,,
4521,-13001,0,,,,,
4522,-11710,0,,,,,
4523,-12184,0,,,,,
4524,-11479,0,,,,,
4525,-2458,0,,,,,
4526,6514,0,,,,,
4527,11961,0,,,,,
4528,13932,0,,,,,
4529,12959,0,,,,,
4530,12648,0,,,,,
4531,13687,0,,,,,
4532,14729,0,,,,,
4533,11282,0,,,,,
4534,6028,0,,,,,
4535,59,0,,,,,
4536,-3934,0,,,,,
4537,-2748,0,,,,,
4538,614,0,,,,,
4539,2735,0,,,,,
4540,3035,0,,,,,
4541,4184,0,,,,,
4542,6567,0,,,,,
4543,10510,0,,,,,
4544,14118,0,,,,,
4545,13793,0,,,,,
4546,10189,0,,,,,
4547,5909,0,,,,,
4548,2910,0,,,,,
4549,1423,0,,,,,
4550,1326,0,,,,,
4551,194,0,,,,,
4552,-2141,0,,,,,
4553,-2677,0,,,,,
4554,-1867,0,,,,,
4555,-284,0,,,,,
4556,672,0,,,,,
4557,-759,0,,,,,
4558,-3736,0,,,,,
4559,-7060,0,,,,,
4560,-9566,0,,,,,
4561,-11529,0,,,,,
4562,-13576,0,,,,,
4563,-16760,0,,,,,
4564,-19214,0,,,,,
4565,-18836,0,,,,,
4566,-16539,0,,,,,
4567,-12486,0,,,,,
4568,-10182,0,,,,,
4569,-10071,0,,,,,
4570,-11869,0,,,,,
4571,-10727,0,,,,,
4572,-80,0,,,,,
4573,8587,0,,,,,
4574,12234,0,,,,,
4575,13394,0,,,,,
4576,11852,0,,,,,
4577,14143,0,,,,,
4578,17879,0,,,,,
4579,18173,0,,,,,
4580,12926,0,,,,,
4581,5941,0,,,,,
4582,627,0,,,,,
4583,-1453,0,,,,,
4584,1470,0,,,,,
4585,3300,0,,,,,
4586,2748,0,,,,,
4587,2540,0,,,,,
4588,3874,0,,,,,
4589,8346,0,,,,,
4590,13015,0,,,,,
4591,14518,0,,,,,
4592,12197,0,,,,,
4593,8711,0,,,,,
4594,6809,0,,,,,
4595,6078,0,,,,,
4596,4841,0,,,,,
4597,1727,0,,,,,
4598,-1927,0,,,,,
4599,-3690,0,,,,,
4600,-2652,0,,,,,
4601,-443,0,,,,,
4602,-105,0,,,,,
4603,-1930,0,,,,,
4604,-4451,0,,,,,
4605,-5885,0,,,,,
4606,-6391,0,,,,,
4607,-7846,0,,,,,
4608,-10249,0,,,,,
4609,-13526,0,,,,,
4610,-15442,0,,,,,
4611,-15199,0,,,,,
4612,-14180,0,,,,,
4613,-13453,0,,,,,
4614,-12776,0,,,,,
4615,-12997,0,,,,,
4616,-12675,0,,,,,
4617,-13220,0,,,,,
4618,-10931,0,,,,,
4619,-1429,0,,,,,
4620,4890,0,,,,,
4621,7911,0,,,,,
4622,11543,0,,,,,
4623,13242,0,,,,,
4624,18465,0,,,,,
4625,21551,0,,,,,
4626,18562,0,,,,,
4627,13668,0,,,,,
4628,7827,0,,,,,
4629,3895,0,,,,,
4630,1796,0,,,,,
4631,386,0,,,,,
4632,-1669,0,,,,,
4633,-2645,0,,,,,
4634,-646,0,,,,,
4635,2050,0,,,,,
4636,6925,0,,,,,
4637,10877,0,,,,,
4638,11560,0,,,,,
4639,12251,0,,,,,
4640,11362,0,,,,,
4641,10189,0,,,,,
4642,8456,0,,,,,
4643,4274,0,,,,,
4644,565,0,,,,,
4645,-2218,0,,,,,
4646,-3885,0,,,,,
4647,-4266,0,,,,,
4648,-4640,0,,,,,
4649,-4938,0,,,,,
4650,-4696,0,,,,,
4651,-3726,0,,,,,
4652,-3541,0,,,,,
4653,-4761,0,,,,,
4654,-6318,0,,,,,
4655,-8678,0,,,,,
4656,-10480,0,,,,,
4657,-12155,0,,,,,
4658,-14008,0,,,,,
4659,-14582,0,,,,,
4660,-16215,0,,,,,
4661,-15981,0,,,,,
4662,-15262,0,,,,,
4663,-14491,0,,,,,
4664,-14592,0,,,,,
4665,-14533,0,,,,,
4666,-5360,0,,,,,
4667,2822,0,,,,,
4668,6242,0,,,,,
4669,11344,0,,,,,
4670,12404,0,,,,,
4671,17464,0,,,,,
4672,21931,0,,,,,
4673,18382,0,,,,,
4674,15276,0,,,,,
4675,9710,0,,,,,
4676,5199,0,,,,,
4677,4295,0,,,,,
4678,679,0,,,,,
4679,-1797,0,,,,,
4680,-3395,0,,,,,
4681,-3089,0,,,,,
4682,-63,0,,,,,
4683,3062,0,,,,,
4684,5629,0,,,,,
4685,7131,0,,,,,
4686,8716,0,,,,,
4687,9131,0,,,,,
4688,9484,0,,,,,
4689,9069,0,,,,,
4690,6132,0,,,,,
4691,4505,0,,,,,
4692,2293,0,,,,,
4693,-56,0,,,,,
4694,-961,0,,,,,
4695,-3574,0,,,,,
4696,-5230,0,,,,,
4697,-6189,0,,,,,
4698,-7264,0,,,,,
4699,-7306,0,,,,,
4700,-8617,0,,,,,
4701,-9944,0,,,,,
4702,-10546,0,,,,,
4703,-10843,0,,,,,
4704,-11395,0,,,,,
4705,-12097,0,,,,,
4706,-12470,0,,,,,
4707,-13022,0,,,,,
4708,-11623,0,,,,,
4709,-11496,0,,,,,
4710,-12236,0,,,,,
4711,-13322,0,,,,,
4712,-15391,0,,,,,
4713,-8991,0,,,,,
4714,-3659,0,,,,,
4715,-378,0,,,,,
4716,3693,0,,,,,
4717,6428,0,,,,,
4718,13082,0,,,,,
4719,19117,0,,,,,
4720,19304,0,,,,,
4721,18959,0,,,,,
4722,16404,0,,,,,
4723,14183,0,,,,,
4724,12374,0,,,,,
4725,8824,0,,,,,
4726,4673,0,,,,,
4727,1124,0,,,,,
4728,-882,0,,,,,
4729,-2149,0,,,,,
4730,-1518,0,,,,,
4731,-1115,0,,,,,
4732,-284,0,,,,,
4733,1461,0,,,,,
4734,2670,0,,,,,
4735,4811,0,,,,,
4736,6582,0,,,,,
4737,6970,0,,,,,
4738,6747,0,,,,,
4739,5537,0,,,,,
4740,4193,0,,,,,
4741,2934,0,,,,,
4742,812,0,,,,,
4743,-2322,0,,,,,
4744,-4911,0,,,,,
4745,-7307,0,,,,,
4746,-8305,0,,,,,
4747,-8846,0,,,,,
4748,-9035,0,,,,,
4749,-8687,0,,,,,
4750,-7932,0,,,,,
4751,-7841,0,,,,,
4752,-8026,0,,,,,
4753,-7613,0,,,,,
4754,-7487,0,,,,,
4755,-7325,0,,,,,
4756,-6992,0,,,,,
4757,-7409,0,,,,,
4758,-7573,0,,,,,
4759,-8529,0,,,,,
4760,-8287,0,,,,,
4761,-6780,0,,,,,
4762,-4761,0,,,,,
4763,-2618,0,,,,,
4764,-780,0,,,,,
4765,2322,0,,,,,
4766,5515,0,,,,,
4767,8091,0,,,,,
4768,9275,0,,,,,
4769,10361,0,,,,,
4770,10335,0,,,,,
4771,10289,0,,,,,
4772,9601,0,,,,,
4773,8359,0,,,,,
4774,7166,0,,,,,
4775,6258,0,,,,,
4776,4738,0,,,,,
4777,3822,0,,,,,
4778,3231,0,,,,,
4779,3220,0,,,,,
4780,3614,0,,,,,
4781,3971,0,,,,,
4782,3777,0,,,,,
4783,3713,0,,,,,
4784,3267,0,,,,,
4785,2897,0,,,,,
4786,2416,0,,,,,
4787,1665,0,,,,,
4788,611,0,,,,,
4789,32,0,,,,,
4790,-1175,0,,,,,
4791,-1303,0,,,,,
4792,-2667,0,,,,,
4793,-2442,0,,,,,
4794,-2204,0,,,,,
4795,-1864,0,,,,,
4796,-1742,0,,,,,
4797,-2779,0,,,,,
4798,-2948,0,,,,,
4799,-3112,0,,,,,
4800,-3640,0,,,,,
4801,-4201,0,,,,,
4802,-5149,0,,,,,
4803,-5911,0,,,,,
4804,-6638,0,,,,,
4805,-7442,0,,,,,
4806,-7872,0,,,,,
4807,-8032,0,,,,,
4808,-8020,0,,,,,
4809,-7647,0,,,,,
4810,-6576,0,,,,,
4811,-5317,0,,,,,
4812,-3478,0,,,,,
4813,-949,0,,,,,
4814,1531,0,,,,,
4815,3580,0,,,,,
4816,5421,0,,,,,
4817,6903,0,,,,,
4818,7885,0,,,,,
4819,8495,0,,,,,
4820,8586,0,,,,,
4821,8606,0,,,,,
4822,8454,0,,,,,
4823,8432,0,,,,,
4824,8246,0,,,,,
4825,7973,0,,,,,
4826,7642,0,,,,,
4827,6946,0,,,,,
4828,6093,0,,,,,
4829,4957,0,,,,,
4830,3724,0,,,,,
4831,2649,0,,,,,
4832,1519,0,,,,,
4833,350,0,,,,,
4834,-1264,0,,,,,
4835,-2722,0,,,,,
4836,-3663,0,,,,,
4837,-4263,0,,,,,
4838,-4271,0,,,,,
4839,-4202,0,,,,,
4840,-4124,0,,,,,
4841,-3620,0,,,,,
4842,-2961,0,,,,,
4843,-2178,0,,,,,
4844,-1400,0,,,,,
4845,-898,0,,,,,
4846,-956,0,,,,,
4847,-1391,0,,,,,
4848,-1819,0,,,,,
4849,-2502,0,,,,,
4850,-3240,0,,,,,
4851,-4130,0,,,,,
4852,-5314,0,,,,,
4853,-6736,0,,,,,
4854,-8150,0,,,,,
4855,-9023,0,,,,,
4856,-9352,0,,,,,
4857,-8996,0,,,,,
4858,-8235,0,,,,,
4859,-7293,0,,,,,
4860,-5596,0,,,,,
4861,-3086,0,,,,,
4862,-163,0,,,,,
4863,2300,0,,,,,
4864,4330,0,,,,,
4865,5942,0,,,,,
4866,6801,0,,,,,
4867,7455,0,,,,,
4868,7756,0,,,,,
4869,7884,0,,,,,
4870,7864,0,,,,,
4871,7602,0,,,,,
4872,6902,0,,,,,
4873,6085,0,,,,,
4874,5284,0,,,,,
4875,4340,0,,,,,
4876,3570,0,,,,,
4877,2816,0,,,,,
4878,1980,0,,,,,
4879,1130,0,,,,,
4880,266,0,,,,,
4881,-662,0,,,,,
4882,-1141,0,,,,,
4883,-1488,0,,,,,
4884,-1927,0,,,,,
4885,-2185,0,,,,,
4886,-2649,0,,,,,
4887,-2953,0,,,,,
4888,-2577,0,,,,,
4889,-1801,0,,,,,
4890,-899,0,,,,,
4891,-7,0,,,,,
4892,136,0,,,,,
4893,-18,0,,,,,
4894,231,0,,,,,
4895,303,0,,,,,
4896,12,0,,,,,
4897,-670,0,,,,,
4898,-2067,0,,,,,
4899,-3946,0,,,,,
4900,-5737,0,,,,,
4901,-6894,0,,,,,
4902,-7471,0,,,,,
4903,-7649,0,,,,,
4904,-7867,0,,,,,
4905,-8444,0,,,,,
4906,-8556,0,,,,,
4907,-7676,0,,,,,
4908,-6629,0,,,,,
4909,-4799,0,,,,,
4910,-2338,0,,,,,
4911,-114,0,,,,,
4912,1841,0,,,,,
4913,3644,0,,,,,
4914,4985,0,,,,,
4915,6140,0,,,,,
4916,7383,0,,,,,
4917,8201,0,,,,,
4918,8228,0,,,,,
4919,8066,0,,,,,
4920,7664,0,,,,,
4921,7055,0,,,,,
4922,6607,0,,,,,
4923,6310,0,,,,,
4924,5776,0,,,,,
4925,4693,0,,,,,
4926,3472,0,,,,,
4927,2276,0,,,,,
4928,1349,0,,,,,
4929,801,0,,,,,
4930,113,0,,,,,
4931,-730,0,,,,,
4932,-1660,0,,,,,
4933,-2068,0,,,,,
4934,-2110,0,,,,,
4935,-1935,0,,,,,
4936,-1788,0,,,,,
4937,-1450,0,,,,,
4938,-1003,0,,,,,
4939,-395,0,,,,,
4940,270,0,,,,,
4941,1049,0,,,,,
4942,1472,0,,,,,
4943,1102,0,,,,,
4944,321,0,,,,,
4945,-731,0,,,,,
4946,-1965,0,,,,,
4947,-3144,0,,,,,
4948,-4328,0,,,,,
4949,-5113,0,,,,,
4950,-5556,0,,,,,
4951,-6029,0,,,,,
4952,-6471,0,,,,,
4953,-6532,0,,,,,
4954,-6475,0,,,,,
4955,-6339,0,,,,,
4956,-5677,0,,,,,
4957,-4967,0,,,,,
4958,-4183,0,,,,,
4959,-2821,0,,,,,
4960,-1074,0,,,,,
4961,770,0,,,,,
4962,2716,0,,,,,
4963,4823,0,,,,,
4964,6650,0,,,,,
4965,7778,0,,,,,
4966,8130,0,,,,,
4967,8192,0,,,,,
4968,8156,0,,,,,
4969,8196,0,,,,,
4970,7923,0,,,,,
4971,7263,0,,,,,
4972,6101,0,,,,,
4973,4875,0,,,,,
4974,3742,0,,,,,
4975,2460,0,,,,,
4976,1238,0,,,,,
4977,79,0,,,,,
4978,-1063,0,,,,,
4979,-1577,0,,,,,
4980,-1609,0,,,,,
4981,-1645,0,,,,,
4982,-1450,0,,,,,
4983,-989,0,,,,,
4984,-495,0,,,,,
4985,201,0,,,,,
4986,1203,0,,,,,
4987,1923,0,,,,,
4988,2017,0,,,,,
4989,1430,0,,,,,
4990,407,0,,,,,
4991,-727,0,,,,,
4992,-1732,0,,,,,
4993,-2697,0,,,,,
4994,-3791,0,,,,,
4995,-4707,0,,,,,
4996,-5298,0,,,,,
4997,-5783,0,,,,,
4998,-6093,0,,,,,
4999,-6616,0,,,,,
5000,-7690,0,,,,,
5001,-7479,0,,,,,
5002,-6656,0,,,,,
5003,-6844,0,,,,,
5004,-6700,0,,,,,
5005,-6006,0,,,,,
5006,-5513,0,,,,,
5007,-4374,0,,,,,
5008,-1852,0,,,,,
5009,774,0,,,,,
5010,3271,0,,,,,
5011,5319,0,,,,,
5012,6758,0,,,,,
5013,8003,0,,,,,
5014,9212,0,,,,,
5015,9865,0,,,,,
5016,9870,0,,,,,
5017,9281,0,,,,,
5018,8116,0,,,,,
5019,6202,0,,,,,
5020,5825,0,,,,,
5021,4927,0,,,,,
5022,5043,0,,,,,
5023,4367,0,,,,,
5024,1217,0,,,,,
5025,754,0,,,,,
5026,-939,0,,,,,
5027,-2009,0,,,,,
5028,-1371,0,,,,,
5029,-1884,0,,,,,
5030,-858,0,,,,,
5031,117,0,,,,,
5032,338,0,,,,,
5033,1234,0,,,,,
5034,1369,0,,,,,
5035,775,0,,,,,
5036,567,0,,,,,
5037,-840,0,,,,,
5038,-1852,0,,,,,
5039,-2531,0,,,,,
5040,-3569,0,,,,,
5041,-4544,0,,,,,
5042,-4975,0,,,,,
5043,-5695,0,,,,,
5044,-6423,0,,,,,
5045,-7108,0,,,,,
5046,-7955,0,,,,,
5047,-8686,0,,,,,
5048,-8802,0,,,,,
5049,-8528,0,,,,,
5050,-8367,0,,,,,
5051,-8426,0,,,,,
5052,-7834,0,,,,,
5053,-6071,0,,,,,
5054,-3750,0,,,,,
5055,-1352,0,,,,,
5056,1405,0,,,,,
5057,4126,0,,,,,
5058,6453,0,,,,,
5059,8059,0,,,,,
5060,9667,0,,,,,
5061,10945,0,,,,,
5062,11030,0,,,,,
5063,10242,0,,,,,
5064,9257,0,,,,,
5065,8079,0,,,,,
5066,6748,0,,,,,
5067,5409,0,,,,,
5068,4300,0,,,,,
5069,3385,0,,,,,
5070,2112,0,,,,,
5071,757,0,,,,,
5072,-114,0,,,,,
5073,-499,0,,,,,
5074,-415,0,,,,,
5075,-618,0,,,,,
5076,-709,0,,,,,
5077,-451,0,,,,,
5078,16,0,,,,,
5079,621,0,,,,,
5080,824,0,,,,,
5081,768,0,,,,,
5082,753,0,,,,,
5083,-241,0,,,,,
5084,-1363,0,,,,,
5085,-2533,0,,,,,
5086,-3870,0,,,,,
5087,-5505,0,,,,,
5088,-7238,0,,,,,
5089,-8318,0,,,,,
5090,-9242,0,,,,,
5091,-10124,0,,,,,
5092,-10000,0,,,,,
5093,-10348,0,,,,,
5094,-9909,0,,,,,
5095,-9372,0,,,,,
5096,-8889,0,,,,,
5097,-8302,0,,,,,
5098,-7756,0,,,,,
5099,-5681,0,,,,,
5100,-3831,0,,,,,
5101,-1730,0,,,,,
5102,1692,0,,,,,
5103,4384,0,,,,,
5104,6820,0,,,,,
5105,8923,0,,,,,
5106,10827,0,,,,,
5107,12131,0,,,,,
5108,11570,0,,,,,
5109,11199,0,,,,,
5110,10790,0,,,,,
5111,9817,0,,,,,
5112,9059,0,,,,,
5113,7291,0,,,,,
5114,5738,0,,,,,
5115,4081,0,,,,,
5116,2044,0,,,,,
5117,860,0,,,,,
5118,-193,0,,,,,
5119,-352,0,,,,,
5120,-117,0,,,,,
5121,-237,0,,,,,
5122,-99,0,,,,,
5123,278,0,,,,,
5124,1009,0,,,,,
5125,1930,0,,,,,
5126,2751,0,,,,,
5127,2538,0,,,,,
5128,1965,0,,,,,
5129,1039,0,,,,,
5130,-16,0,,,,,
5131,-664,0,,,,,
5132,-1912,0,,,,,
5133,-3678,0,,,,,
5134,-5421,0,,,,,
5135,-7097,0,,,,,
5136,-7931,0,,,,,
5137,-8856,0,,,,,
5138,-10148,0,,,,,
5139,-11316,0,,,,,
5140,-12191,0,,,,,
5141,-12480,0,,,,,
5142,-11413,0,,,,,
5143,-11094,0,,,,,
5144,-10987,0,,,,,
5145,-10116,0,,,,,
5146,-7804,0,,,,,
5147,-5569,0,,,,,
5148,-3181,0,,,,,
5149,958,0,,,,,
5150,4989,0,,,,,
5151,7745,0,,,,,
5152,9817,0,,,,,
5153,11798,0,,,,,
5154,12963,0,,,,,
5155,12562,0,,,,,
5156,11567,0,,,,,
5157,11280,0,,,,,
5158,10521,0,,,,,
5159,8634,0,,,,,
5160,6742,0,,,,,
5161,4745,0,,,,,
5162,3451,0,,,,,
5163,2732,0,,,,,
5164,1689,0,,,,,
5165,947,0,,,,,
5166,559,0,,,,,
5167,149,0,,,,,
5168,-325,0,,,,,
5169,-282,0,,,,,
5170,652,0,,,,,
5171,1619,0,,,,,
5172,1989,0,,,,,
5173,1849,0,,,,,
5174,1867,0,,,,,
5175,2042,0,,,,,
5176,2244,0,,,,,
5177,2040,0,,,,,
5178,981,0,,,,,
5179,-502,0,,,,,
5180,-2151,0,,,,,
5181,-4045,0,,,,,
5182,-5921,0,,,,,
5183,-7411,0,,,,,
5184,-9132,0,,,,,
5185,-11080,0,,,,,
5186,-12871,0,,,,,
5187,-13852,0,,,,,
5188,-14125,0,,,,,
5189,-13802,0,,,,,
5190,-12922,0,,,,,
5191,-12607,0,,,,,
5192,-12092,0,,,,,
5193,-9281,0,,,,,
5194,-7040,0,,,,,
5195,-3723,0,,,,,
5196,1093,0,,,,,
5197,4841,0,,,,,
5198,8046,0,,,,,
5199,10581,0,,,,,
5200,12649,0,,,,,
5201,14136,0,,,,,
5202,13853,0,,,,,
5203,13505,0,,,,,
5204,13287,0,,,,,
5205,11885,0,,,,,
5206,9778,0,,,,,
5207,7651,0,,,,,
5208,6039,0,,,,,
5209,4601,0,,,,,
5210,3423,0,,,,,
5211,2040,0,,,,,
5212,508,0,,,,,
5213,-64,0,,,,,
5214,-454,0,,,,,
5215,-657,0,,,,,
5216,115,0,,,,,
5217,1219,0,,,,,
5218,1964,0,,,,,
5219,2407,0,,,,,
5220,2417,0,,,,,
5221,2764,0,,,,,
5222,3277,0,,,,,
5223,3293,0,,,,,
5224,2542,0,,,,,
5225,1413,0,,,,,
5226,-64,0,,,,,
5227,-2244,0,,,,,
5228,-4192,0,,,,,
5229,-6069,0,,,,,
5230,-8452,0,,,,,
5231,-11133,0,,,,,
5232,-13683,0,,,,,
5233,-14749,0,,,,,
5234,-15222,0,,,,,
5235,-15438,0,,,,,
5236,-15603,0,,,,,
5237,-15407,0,,,,,
5238,-15453,0,,,,,
5239,-12891,0,,,,,
5240,-9664,0,,,,,
5241,-6610,0,,,,,
5242,-1944,0,,,,,
5243,2061,0,,,,,
5244,5565,0,,,,,
5245,9071,0,,,,,
5246,12542,0,,,,,
5247,15087,0,,,,,
5248,15682,0,,,,,
5249,15455,0,,,,,
5250,15153,0,,,,,
5251,14069,0,,,,,
5252,12379,0,,,,,
5253,10085,0,,,,,
5254,8176,0,,,,,
5255,6107,0,,,,,
5256,3975,0,,,,,
5257,2270,0,,,,,
5258,768,0,,,,,
5259,166,0,,,,,
5260,-460,0,,,,,
5261,-1144,0,,,,,
5262,-934,0,,,,,
5263,-437,0,,,,,
5264,8,0,,,,,
5265,499,0,,,,,
5266,1121,0,,,,,
5267,1927,0,,,,,
5268,2259,0,,,,,
5269,2288,0,,,,,
5270,2034,0,,,,,
5271,1436,0,,,,,
5272,382,0,,,,,
5273,-1327,0,,,,,
5274,-3407,0,,,,,
5275,-5626,0,,,,,
5276,-7947,0,,,,,
5277,-10497,0,,,,,
5278,-12549,0,,,,,
5279,-13706,0,,,,,
5280,-14222,0,,,,,
5281,-14784,0,,,,,
5282,-15132,0,,,,,
5283,-14816,0,,,,,
5284,-14907,0,,,,,
5285,-13458,0,,,,,
5286,-10639,0,,,,,
5287,-8522,0,,,,,
5288,-4321,0,,,,,
5289,-635,0,,,,,
5290,3093,0,,,,,
5291,6874,0,,,,,
5292,10732,0,,,,,
5293,13567,0,,,,,
5294,15451,0,,,,,
5295,15209,0,,,,,
5296,17012,0,,,,,
5297,17794,0,,,,,
5298,13481,0,,,,,
5299,12469,0,,,,,
5300,9957,0,,,,,
5301,8474,0,,,,,
5302,5190,0,,,,,
5303,3134,0,,,,,
5304,1839,0,,,,,
5305,541,0,,,,,
5306,-292,0,,,,,
5307,-916,0,,,,,
5308,-643,0,,,,,
5309,103,0,,,,,
5310,662,0,,,,,
5311,1166,0,,,,,
5312,1518,0,,,,,
5313,1706,0,,,,,
5314,1449,0,,,,,
5315,1067,0,,,,,
5316,790,0,,,,,
5317,231,0,,,,,
5318,-1102,0,,,,,
5319,-2847,0,,,,,
5320,-4605,0,,,,,
5321,-6226,0,,,,,
5322,-7918,0,,,,,
5323,-9808,0,,,,,
5324,-11221,0,,,,,
5325,-12827,0,,,,,
5326,-14391,0,,,,,
5327,-15126,0,,,,,
5328,-15109,0,,,,,
5329,-14813,0,,,,,
5330,-14951,0,,,,,
5331,-13209,0,,,,,
5332,-10394,0,,,,,
5333,-8800,0,,,,,
5334,-4554,0,,,,,
5335,-825,0,,,,,
5336,3010,0,,,,,
5337,7090,0,,,,,
5338,10564,0,,,,,
5339,13864,0,,,,,
5340,15421,0,,,,,
5341,16223,0,,,,,
5342,17433,0,,,,,
5343,16882,0,,,,,
5344,15638,0,,,,,
5345,13935,0,,,,,
5346,11788,0,,,,,
5347,9594,0,,,,,
5348,7117,0,,,,,
5349,5142,0,,,,,
5350,3566,0,,,,,
5351,1837,0,,,,,
5352,676,0,,,,,
5353,-210,0,,,,,
5354,-163,0,,,,,
5355,371,0,,,,,
5356,593,0,,,,,
5357,823,0,,,,,
5358,1068,0,,,,,
5359,1309,0,,,,,
5360,1186,0,,,,,
5361,1104,0,,,,,
5362,1294,0,,,,,
5363,562,0,,,,,
5364,-680,0,,,,,
5365,-2355,0,,,,,
5366,-4335,0,,,,,
5367,-6618,0,,,,,
5368,-8881,0,,,,,
5369,-10907,0,,,,,
5370,-12369,0,,,,,
5371,-13717,0,,,,,
5372,-14887,0,,,,,
5373,-14881,0,,,,,
5374,-14541,0,,,,,
5375,-14052,0,,,,,
5376,-14237,0,,,,,
5377,-11797,0,,,,,
5378,-9278,0,,,,,
5379,-6914,0,,,,,
5380,-2325,0,,,,,
5381,1128,0,,,,,
5382,4808,0,,,,,
5383,7757,0,,,,,
5384,10793,0,,,,,
5385,13361,0,,,,,
5386,14002,0,,,,,
5387,15142,0,,,,,
5388,15931,0,,,,,
5389,15508,0,,,,,
5390,14782,0,,,,,
5391,13207,0,,,,,
5392,11540,0,,,,,
5393,9563,0,,,,,
5394,7316,0,,,,,
5395,5300,0,,,,,
5396,3454,0,,,,,
5397,1792,0,,,,,
5398,592,0,,,,,
5399,-93,0,,,,,
5400,220,0,,,,,
5401,201,0,,,,,
5402,360,0,,,,,
5403,728,0,,,,,
5404,1037,0,,,,,
5405,1341,0,,,,,
5406,918,0,,,,,
5407,1370,0,,,,,
5408,800,0,,,,,
5409,-845,0,,,,,
5410,-2144,0,,,,,
5411,-3501,0,,,,,
5412,-5315,0,,,,,
5413,-8156,0,,,,,
5414,-10771,0,,,,,
5415,-12737,0,,,,,
5416,-14155,0,,,,,
5417,-15650,0,,,,,
5418,-16827,0,,,,,
5419,-16632,0,,,,,
5420,-15851,0,,,,,
5421,-15677,0,,,,,
5422,-14372,0,,,,,
5423,-11158,0,,,,,
5424,-8682,0,,,,,
5425,-4322,0,,,,,
5426,654,0,,,,,
5427,4320,0,,,,,
5428,7809,0,,,,,
5429,10175,0,,,,,
5430,13475,0,,,,,
5431,14118,0,,,,,
5432,15557,0,,,,,
5433,14553,0,,,,,
5434,17100,0,,,,,
5435,12734,0,,,,,
5436,13779,0,,,,,
5437,13721,0,,,,,
5438,8295,0,,,,,
5439,11889,0,,,,,
5440,3723,0,,,,,
5441,8344,0,,,,,
5442,1088,0,,,,,
5443,4129,0,,,,,
5444,-1104,0,,,,,
5445,2676,0,,,,,
5446,-1398,0,,,,,
5447,3667,0,,,,,
5448,-512,0,,,,,
5449,2549,0,,,,,
5450,670,0,,,,,
5451,2564,0,,,,,
5452,1034,0,,,,,
5453,725,0,,,,,
5454,-736,0,,,,,
5455,-1924,0,,,,,
5456,-3562,0,,,,,
5457,-5390,0,,,,,
5458,-7188,0,,,,,
5459,-10152,0,,,,,
5460,-12148,0,,,,,
5461,-14600,0,,,,,
5462,-15699,0,,,,,
5463,-17690,0,,,,,
5464,-17705,0,,,,,
5465,-18285,0,,,,,
5466,-18000,0,,,,,
5467,-18182,0,,,,,
5468,-15507,0,,,,,
5469,-12467,0,,,,,
5470,-8624,0,,,,,
5471,-3612,0,,,,,
5472,1553,0,,,,,
5473,5822,0,,,,,
5474,10061,0,,,,,
5475,13302,0,,,,,
5476,15984,0,,,,,
5477,16824,0,,,,,
5478,17518,0,,,,,
5479,17309,0,,,,,
5480,15866,0,,,,,
5481,14612,0,,,,,
5482,12788,0,,,,,
5483,11775,0,,,,,
5484,9306,0,,,,,
5485,7846,0,,,,,
5486,5258,0,,,,,
5487,5305,0,,,,,
5488,-1698,0,,,,,
5489,6156,0,,,,,
5490,-4498,0,,,,,
5491,4210,0,,,,,
5492,-2605,0,,,,,
5493,623,0,,,,,
5494,2030,0,,,,,
5495,-1397,0,,,,,
5496,4096,0,,,,,
5497,-2050,0,,,,,
5498,3116,0,,,,,
5499,-1823,0,,,,,
5500,489,0,,,,,
5501,-2623,0,,,,,
5502,-3229,0,,,,,
5503,-5014,0,,,,,
5504,-7931,0,,,,,
5505,-8754,0,,,,,
5506,-13530,0,,,,,
5507,-13923,0,,,,,
5508,-16216,0,,,,,
5509,-16603,0,,,,,
5510,-17468,0,,,,,
5511,-18547,0,,,,,
5512,-17749,0,,,,,
5513,-17721,0,,,,,
5514,-13858,0,,,,,
5515,-11907,0,,,,,
5516,-4874,0,,,,,
5517,-1704,0,,,,,
5518,4643,0,,,,,
5519,9105,0,,,,,
5520,12406,0,,,,,
5521,17098,0,,,,,
5522,16861,0,,,,,
5523,19170,0,,,,,
5524,18147,0,,,,,
5525,18748,0,,,,,
5526,17275,0,,,,,
5527,14978,0,,,,,
5528,14254,0,,,,,
5529,11452,0,,,,,
5530,12141,0,,,,,
5531,5306,0,,,,,
5532,8983,0,,,,,
5533,1883,0,,,,,
5534,3819,0,,,,,
5535,1447,0,,,,,
5536,-899,0,,,,,
5537,2472,0,,,,,
5538,-2475,0,,,,,
5539,2294,0,,,,,
5540,-564,0,,,,,
5541,1934,0,,,,,
5542,1685,0,,,,,
5543,574,0,,,,,
5544,1860,0,,,,,
